Date/Temps|Matricule|MACHINE|E/S
2023-12-06 16:56:12|44|4|OverTime I
2023-12-07 07:44:32|44|2|C/In
2023-12-07 07:58:36|44|4|OverTime I
2023-12-07 08:30:18|44|2|C/In
2023-12-07 10:39:34|44|4|OverTime I
2023-12-07 10:46:54|44|2|C/In
2023-12-07 12:44:48|44|4|OverTime I
2023-12-07 12:49:53|44|2|C/In
2023-12-07 12:51:17|44|4|OverTime I
2023-12-07 13:52:56|44|2|C/In
2023-12-07 16:41:11|44|4|OverTime I
2023-12-07 16:46:30|44|2|C/In
2023-12-07 18:24:29|44|4|OverTime I
2023-12-07 18:25:38|44|2|C/In
2023-12-07 18:28:07|44|4|OverTime I
2023-12-11 09:24:16|44|2|OverTime O
2023-12-11 11:30:31|44|4|OverTime I
2023-12-11 11:36:30|44|2|OverTime O
2023-12-11 12:18:20|44|4|OverTime I
2023-12-11 12:18:21|44|2|OverTime O
2023-12-11 12:19:45|44|4|OverTime I
2023-12-11 13:14:23|44|2|OverTime O
2023-12-11 13:17:11|44|4|OverTime I
2023-12-11 13:28:20|44|2|OverTime O
2023-12-11 14:01:23|44|4|OverTime I
2023-12-11 14:21:02|44|2|OverTime O
2023-12-11 18:03:24|44|4|OverTime I
2023-12-11 18:11:16|44|2|OverTime O
2023-12-11 18:52:19|44|4|OverTime I
2023-12-12 09:39:33|44|2|OverTime O
2023-12-12 09:59:04|44|4|OverTime I
2023-12-12 10:19:44|44|2|OverTime O
2023-12-12 12:44:24|44|4|OverTime I
2023-12-12 13:30:57|44|2|OverTime O
2023-12-12 13:37:51|44|4|OverTime I
2023-12-12 13:42:55|44|2|OverTime O
2023-12-12 13:44:53|44|4|OverTime I
2023-12-12 13:59:33|44|2|OverTime O
2023-12-12 17:24:27|44|4|OverTime I
2023-12-12 17:29:26|44|2|OverTime O
2023-12-12 18:33:27|44|4|OverTime I
2023-12-13 08:57:28|44|2|OverTime O
2023-12-13 09:01:17|44|4|OverTime I
2023-12-13 09:36:20|44|2|OverTime O
2023-12-13 12:51:30|44|4|OverTime I
2023-12-13 12:58:46|44|2|OverTime O
2023-12-13 13:02:13|44|4|OverTime I
2023-12-13 13:54:42|44|2|OverTime O
2023-12-13 17:01:34|44|4|OverTime I
2023-12-13 17:08:51|44|2|OverTime O
2023-12-13 18:04:41|44|4|OverTime I
2023-12-13 18:07:40|44|2|OverTime O
2023-12-13 18:40:32|44|4|OverTime I
2023-12-14 07:45:04|44|2|OverTime O
2023-12-14 08:54:10|44|2|OverTime O
2023-12-14 10:45:29|44|4|OverTime I
2023-12-14 10:57:14|44|2|OverTime O
2023-12-14 12:57:07|44|4|OverTime I
2023-12-14 13:12:48|44|2|OverTime O
2023-12-14 13:17:14|44|4|OverTime I
2023-12-14 14:25:37|44|2|OverTime O
2023-12-14 16:53:29|44|4|OverTime I
2023-12-14 16:58:44|44|2|OverTime O
2023-12-14 18:16:43|44|4|OverTime I
2023-12-15 09:06:47|44|2|OverTime O
2023-12-15 10:12:21|44|4|OverTime I
2023-12-15 10:20:48|44|2|OverTime O
2023-12-15 12:43:10|44|4|OverTime I
2023-12-15 12:51:33|44|2|OverTime O
2023-12-15 14:23:57|44|2|OverTime O
2023-12-15 17:05:56|44|4|OverTime I
2023-12-15 17:10:17|44|2|OverTime O
2023-12-15 18:38:00|44|4|OverTime I
2023-12-19 09:21:34|44|2|C/In
2023-12-19 09:29:57|44|4|OverTime I
2023-12-19 09:57:41|44|2|C/In
2023-12-19 11:57:57|44|4|OverTime I
2023-12-19 12:03:54|44|2|C/In
2023-12-19 13:11:13|44|4|OverTime I
2023-12-19 14:31:00|44|2|C/In
2023-12-19 16:09:33|44|4|OverTime I
2023-12-19 16:15:03|44|2|C/In
2023-12-19 19:09:58|44|4|OverTime I
2023-12-20 09:13:28|44|2|C/In
2023-12-20 10:07:46|44|2|C/In
2023-12-20 10:57:48|44|4|OverTime O
2023-12-20 11:01:01|44|2|C/In
2023-12-20 12:22:41|44|4|OverTime O
2023-12-21 08:08:20|44|2|C/In
2023-12-21 08:36:02|44|4|OverTime O
2023-12-21 09:15:19|44|2|C/In
2023-12-21 11:57:03|44|4|OverTime O
2023-12-21 12:00:54|44|2|C/In
2023-12-21 13:22:25|44|4|OverTime O
2023-12-21 14:21:21|44|2|C/In
2023-12-21 16:11:47|44|4|OverTime O
2023-12-21 16:22:29|44|2|C/In
2023-12-21 18:47:28|44|4|OverTime O
2023-12-22 09:20:46|44|2|C/In
2023-12-22 11:27:32|44|4|OverTime O
2023-12-22 11:31:18|44|2|C/In
2023-12-22 13:02:10|44|4|OverTime O
2023-12-22 14:15:26|44|2|C/In
2023-12-22 17:17:33|44|4|OverTime O
2023-12-25 09:40:11|44|2|C/In
2023-12-25 12:32:11|44|4|OverTime O
2023-12-25 13:45:50|44|2|C/In
2023-12-25 16:14:59|44|4|OverTime O
2023-12-26 09:02:03|44|2|C/In
2023-12-26 10:59:00|44|4|OverTime O
2023-12-26 11:17:56|44|2|C/In
2023-12-26 12:44:08|44|4|OverTime O
2023-12-26 14:15:15|44|2|C/In
2023-12-26 14:23:39|44|2|C/In
2023-12-26 17:16:09|44|4|OverTime O
2023-12-26 17:39:07|44|2|C/In
2023-12-26 18:44:03|44|4|OverTime O
2023-12-27 09:16:22|44|2|C/In
2023-12-27 10:22:40|44|4|OverTime O
2023-12-27 10:33:04|44|2|C/In
2023-12-27 11:48:46|44|4|OverTime O
2023-12-27 11:49:27|44|2|C/In
2023-12-27 11:49:56|44|4|OverTime O
2023-12-27 11:54:09|44|2|C/In
2023-12-27 12:56:13|44|4|OverTime O
2023-12-27 14:10:15|44|2|C/In
2023-12-27 15:02:32|44|4|OverTime O
2023-12-27 15:06:34|44|2|C/In
2023-12-27 16:46:59|44|4|OverTime O
2023-12-27 16:52:10|44|2|C/In
2023-12-27 18:34:48|44|4|OverTime O
2023-12-28 09:43:57|44|2|C/In
2023-12-28 10:57:16|44|4|OverTime O
2023-12-28 11:01:03|44|2|C/In
2023-12-28 12:46:42|44|4|OverTime O
2023-12-28 14:10:10|44|2|C/In
2023-12-28 16:43:20|44|4|OverTime O
2023-12-28 16:55:17|44|2|C/In
2023-12-28 18:13:22|44|4|OverTime O
2023-12-28 18:18:10|44|2|C/In
2023-12-28 19:51:46|44|4|OverTime O
2023-12-29 09:27:55|44|2|C/In
2023-12-29 09:35:39|44|4|OverTime O
2023-12-29 09:39:19|44|2|C/In
2023-12-29 11:30:27|44|4|OverTime O
2023-12-29 11:39:19|44|2|C/In
2023-12-29 12:42:18|44|4|OverTime O
2023-12-29 12:45:02|44|2|C/In
2023-12-29 14:17:05|44|2|C/In
2023-12-29 14:18:07|44|4|OverTime O
2023-12-29 14:23:48|44|2|C/In
2023-12-29 16:58:32|44|4|OverTime O
2023-12-29 17:07:06|44|2|C/In
2023-12-29 18:33:25|44|4|OverTime O
2023-12-29 18:34:32|44|2|C/In
2023-12-29 18:51:35|44|4|OverTime O
2023-12-01 08:41:41|85|2|C/In
2023-12-01 10:19:14|85|4|OverTime I
2023-12-01 10:21:48|85|2|C/In
2023-12-01 13:01:47|85|4|OverTime I
2023-12-01 13:52:59|85|2|C/In
2023-12-01 16:04:00|85|4|OverTime I
2023-12-01 16:07:44|85|2|C/In
2023-12-01 18:50:30|85|4|OverTime I
2023-12-04 08:31:51|85|2|C/In
2023-12-04 10:51:53|85|4|OverTime I
2023-12-04 10:56:08|85|2|C/In
2023-12-04 13:09:26|85|4|OverTime I
2023-12-04 14:16:33|85|2|C/In
2023-12-04 16:14:49|85|4|OverTime I
2023-12-04 16:18:52|85|2|C/In
2023-12-04 18:26:08|85|4|OverTime I
2023-12-05 08:29:57|85|2|C/In
2023-12-05 10:30:07|85|4|OverTime I
2023-12-05 10:33:30|85|2|C/In
2023-12-05 12:59:55|85|4|OverTime I
2023-12-05 14:09:41|85|2|C/In
2023-12-05 16:00:31|85|4|OverTime I
2023-12-05 16:03:51|85|2|C/In
2023-12-05 18:23:04|85|4|OverTime I
2023-12-06 08:28:32|85|2|C/In
2023-12-06 10:40:01|85|4|OverTime I
2023-12-06 10:41:16|85|4|OverTime I
2023-12-06 10:46:39|85|2|C/In
2023-12-06 13:03:33|85|4|OverTime I
2023-12-06 14:09:00|85|2|C/In
2023-12-06 16:29:29|85|4|OverTime I
2023-12-06 16:33:03|85|2|C/In
2023-12-06 18:21:40|85|4|OverTime I
2023-12-07 08:33:21|85|2|C/In
2023-12-07 10:14:14|85|4|OverTime I
2023-12-07 10:20:08|85|2|C/In
2023-12-07 12:35:31|85|4|OverTime I
2023-12-07 14:03:14|85|2|C/In
2023-12-07 16:11:14|85|4|OverTime I
2023-12-07 16:15:07|85|2|C/In
2023-12-07 18:11:06|85|4|OverTime I
2023-12-08 08:32:22|85|2|C/In
2023-12-08 10:07:22|85|4|OverTime I
2023-12-08 10:12:35|85|2|C/In
2023-12-08 10:44:06|85|4|OverTime I
2023-12-08 10:50:02|85|2|C/In
2023-12-08 12:58:30|85|4|OverTime I
2023-12-08 13:00:28|85|2|C/In
2023-12-08 13:03:52|85|4|OverTime I
2023-12-08 14:05:16|85|2|C/In
2023-12-08 16:48:52|85|4|OverTime I
2023-12-08 16:52:04|85|2|OverTime O
2023-12-08 18:30:31|85|4|OverTime I
2023-12-11 09:17:12|85|2|OverTime O
2023-12-11 10:58:09|85|4|OverTime I
2023-12-11 11:02:23|85|2|OverTime O
2023-12-11 13:10:24|85|4|OverTime I
2023-12-11 14:09:51|85|2|OverTime O
2023-12-11 15:56:10|85|4|OverTime I
2023-12-11 15:59:59|85|2|OverTime O
2023-12-11 18:15:17|85|4|OverTime I
2023-12-12 09:14:54|85|2|OverTime O
2023-12-12 10:49:45|85|4|OverTime I
2023-12-12 10:53:48|85|2|OverTime O
2023-12-12 13:19:58|85|4|OverTime I
2023-12-12 14:03:15|85|2|OverTime O
2023-12-12 15:48:03|85|4|OverTime I
2023-12-12 15:51:30|85|2|OverTime O
2023-12-12 17:15:18|85|4|OverTime I
2023-12-12 17:18:31|85|2|OverTime O
2023-12-12 19:48:22|85|4|OverTime I
2023-12-13 08:38:45|85|2|OverTime O
2023-12-13 10:07:50|85|4|OverTime I
2023-12-13 10:11:32|85|2|OverTime O
2023-12-13 13:03:38|85|4|OverTime I
2023-12-13 14:06:21|85|2|OverTime O
2023-12-13 15:57:22|85|4|OverTime I
2023-12-13 16:00:34|85|2|OverTime O
2023-12-13 18:08:26|85|4|OverTime I
2023-12-13 18:12:06|85|2|OverTime O
2023-12-13 19:17:54|85|4|OverTime I
2023-12-14 08:45:28|85|2|OverTime O
2023-12-14 11:24:17|85|4|OverTime I
2023-12-14 13:14:02|85|4|OverTime I
2023-12-14 13:55:40|85|2|OverTime O
2023-12-14 15:51:13|85|4|OverTime I
2023-12-19 08:52:18|85|2|OverTime O
2023-12-19 10:28:11|85|4|OverTime I
2023-12-19 10:32:39|85|2|C/In
2023-12-19 12:42:40|85|4|OverTime I
2023-12-19 13:53:10|85|2|C/In
2023-12-19 14:57:06|85|4|OverTime I
2023-12-19 14:57:21|85|2|C/In
2023-12-19 16:35:46|85|4|OverTime I
2023-12-19 16:39:24|85|2|C/In
2023-12-19 18:11:32|85|4|OverTime I
2023-12-20 09:17:31|85|2|C/In
2023-12-20 10:35:17|85|4|OverTime O
2023-12-20 10:41:55|85|2|C/In
2023-12-20 12:15:26|85|4|OverTime O
2023-12-20 12:16:09|85|2|C/In
2023-12-20 12:56:16|85|4|OverTime O
2023-12-20 14:11:31|85|2|C/In
2023-12-20 17:05:10|85|4|OverTime O
2023-12-20 17:08:28|85|2|C/In
2023-12-20 18:31:08|85|4|OverTime O
2023-12-21 09:12:59|85|2|C/In
2023-12-21 10:28:02|85|4|OverTime O
2023-12-21 10:36:11|85|2|C/In
2023-12-21 12:58:44|85|4|OverTime O
2023-12-21 14:03:17|85|2|C/In
2023-12-21 16:00:25|85|4|OverTime O
2023-12-21 16:03:54|85|2|C/In
2023-12-21 18:15:59|85|4|OverTime O
2023-12-22 08:44:09|85|2|C/In
2023-12-22 10:21:57|85|4|OverTime O
2023-12-22 10:25:53|85|2|C/In
2023-12-22 13:14:40|85|4|OverTime O
2023-12-22 14:03:17|85|2|C/In
2023-12-22 16:21:21|85|4|OverTime O
2023-12-22 16:24:57|85|2|C/In
2023-12-22 18:47:33|85|4|OverTime O
2023-12-22 18:49:04|85|2|C/In
2023-12-22 18:49:49|85|4|OverTime O
2023-12-25 09:02:10|85|2|C/In
2023-12-25 10:55:00|85|4|OverTime O
2023-12-25 10:58:34|85|2|C/In
2023-12-25 13:02:01|85|4|OverTime O
2023-12-25 13:56:15|85|2|C/In
2023-12-25 15:35:23|85|4|OverTime O
2023-12-25 15:40:09|85|2|C/In
2023-12-25 18:25:33|85|4|OverTime O
2023-12-26 09:14:12|85|2|C/In
2023-12-26 10:37:11|85|4|OverTime O
2023-12-26 10:44:10|85|2|C/In
2023-12-26 13:13:16|85|4|OverTime O
2023-12-26 14:06:33|85|2|C/In
2023-12-26 16:03:59|85|4|OverTime O
2023-12-26 16:07:38|85|2|C/In
2023-12-26 18:37:40|85|4|OverTime O
2023-12-27 08:32:07|85|2|C/In
2023-12-27 10:34:34|85|4|OverTime O
2023-12-27 10:40:49|85|2|C/In
2023-12-27 12:40:00|85|4|OverTime O
2023-12-27 13:32:00|85|2|C/In
2023-12-27 16:08:02|85|4|OverTime O
2023-12-27 16:10:41|85|2|C/In
2023-12-27 18:40:50|85|4|OverTime O
2023-12-28 08:54:02|85|2|C/In
2023-12-28 10:35:45|85|4|OverTime O
2023-12-28 10:40:13|85|2|C/In
2023-12-28 13:16:09|85|4|OverTime O
2023-12-28 14:23:42|85|2|C/In
2023-12-28 16:17:36|85|4|OverTime O
2023-12-28 16:21:20|85|2|C/In
2023-12-28 18:34:08|85|4|OverTime O
2023-12-29 09:00:42|85|2|C/In
2023-12-29 10:45:41|85|4|OverTime O
2023-12-29 10:49:33|85|2|C/In
2023-12-29 13:03:11|85|4|OverTime O
2023-12-29 14:11:45|85|2|C/In
2023-12-29 16:06:39|85|4|OverTime O
2023-12-29 16:09:59|85|2|C/In
2023-12-29 17:42:17|85|4|OverTime O
2023-12-29 17:44:56|85|2|C/In
2023-12-29 18:33:26|85|4|OverTime O
2023-12-13 10:59:04|91|2|OverTime O
2023-12-13 11:09:55|91|2|OverTime O
2023-12-13 11:26:51|91|4|OverTime I
2023-12-20 09:08:26|91|2|C/In
2023-12-20 09:15:32|91|4|OverTime O
2023-12-05 09:32:19|95|2|C/In
2023-12-05 13:04:49|95|4|OverTime I
2023-12-05 13:21:22|95|2|C/In
2023-12-05 17:08:45|95|4|OverTime I
2023-12-06 09:00:25|95|2|C/In
2023-12-06 10:08:04|95|4|OverTime I
2023-12-06 10:45:37|95|2|C/In
2023-12-06 15:49:19|95|4|OverTime I
2023-12-06 16:28:52|95|2|C/In
2023-12-06 17:08:51|95|4|OverTime I
2023-12-07 08:51:07|95|2|C/In
2023-12-07 13:30:37|95|4|OverTime I
2023-12-07 13:42:17|95|2|C/In
2023-12-07 17:26:52|95|4|OverTime I
2023-12-12 08:44:57|95|2|OverTime O
2023-12-12 12:38:55|95|4|OverTime I
2023-12-12 14:09:01|95|2|OverTime O
2023-12-12 17:15:38|95|4|OverTime I
2023-12-13 08:44:16|95|2|OverTime O
2023-12-13 13:16:31|95|4|OverTime I
2023-12-13 13:33:09|95|2|OverTime O
2023-12-13 17:07:57|95|4|OverTime I
2023-12-14 08:44:08|95|2|OverTime O
2023-12-14 12:35:11|95|4|OverTime I
2023-12-14 14:08:17|95|2|OverTime O
2023-12-14 17:18:00|95|4|OverTime I
2023-12-20 09:15:09|95|2|C/In
2023-12-20 12:54:25|95|4|OverTime O
2023-12-20 13:29:13|95|2|C/In
2023-12-20 17:20:01|95|4|OverTime O
2023-12-26 08:54:38|95|2|C/In
2023-12-26 11:10:15|95|4|OverTime O
2023-12-26 11:18:05|95|2|C/In
2023-12-26 14:07:17|95|4|OverTime O
2023-12-26 14:18:38|95|2|C/In
2023-12-26 17:38:35|95|4|OverTime O
2023-12-01 08:54:53|101|2|C/In
2023-12-01 13:10:26|101|4|OverTime I
2023-12-01 13:26:15|101|2|C/In
2023-12-01 18:23:16|101|4|OverTime I
2023-12-04 07:43:23|101|2|C/In
2023-12-04 08:01:46|101|4|OverTime I
2023-12-04 08:22:58|101|2|C/In
2023-12-04 13:21:17|101|4|OverTime I
2023-12-04 14:15:03|101|2|C/In
2023-12-04 18:44:40|101|4|OverTime I
2023-12-05 07:41:39|101|2|C/In
2023-12-05 13:21:40|101|4|OverTime I
2023-12-05 14:15:05|101|2|C/In
2023-12-05 18:07:14|101|4|OverTime I
2023-12-06 07:19:43|101|2|C/In
2023-12-06 08:15:59|101|4|OverTime I
2023-12-06 08:39:13|101|2|C/In
2023-12-06 12:39:33|101|4|OverTime I
2023-12-06 14:16:13|101|2|C/In
2023-12-06 18:22:15|101|4|OverTime I
2023-12-07 08:43:07|101|2|C/In
2023-12-07 13:13:51|101|4|OverTime I
2023-12-07 14:11:36|101|2|C/In
2023-12-07 18:04:39|101|4|OverTime I
2023-12-08 10:14:33|101|2|C/In
2023-12-08 13:08:44|101|4|OverTime I
2023-12-08 13:36:18|101|2|C/In
2023-12-08 18:32:00|101|4|OverTime I
2023-12-12 09:44:00|101|2|OverTime O
2023-12-12 13:13:21|101|4|OverTime I
2023-12-12 14:08:25|101|2|OverTime O
2023-12-12 19:16:07|101|4|OverTime I
2023-12-13 09:07:29|101|2|OverTime O
2023-12-13 09:37:56|101|4|OverTime I
2023-12-13 09:54:26|101|2|OverTime O
2023-12-13 12:40:41|101|4|OverTime I
2023-12-13 14:27:13|101|2|OverTime O
2023-12-13 18:24:37|101|4|OverTime I
2023-12-14 08:18:56|101|2|OverTime O
2023-12-14 13:33:19|101|4|OverTime I
2023-12-14 14:12:27|101|2|OverTime O
2023-12-14 18:08:09|101|4|OverTime I
2023-12-15 08:17:14|101|2|OverTime O
2023-12-15 08:32:16|101|4|OverTime I
2023-12-15 09:02:08|101|2|OverTime O
2023-12-15 12:38:58|101|4|OverTime I
2023-12-15 14:01:11|101|2|OverTime O
2023-12-15 18:07:41|101|4|OverTime I
2023-12-18 08:39:29|101|2|OverTime O
2023-12-18 13:18:41|101|4|OverTime I
2023-12-18 13:33:17|101|2|OverTime O
2023-12-18 18:26:04|101|4|OverTime I
2023-12-19 08:47:26|101|2|OverTime O
2023-12-19 13:18:03|101|4|OverTime I
2023-12-19 14:13:16|101|2|C/In
2023-12-19 18:04:04|101|4|OverTime I
2023-12-20 08:18:19|101|2|C/In
2023-12-20 08:27:08|101|4|OverTime O
2023-12-20 09:00:46|101|2|C/In
2023-12-20 13:21:33|101|4|OverTime O
2023-12-20 14:15:05|101|2|C/In
2023-12-20 18:30:58|101|4|OverTime O
2023-12-21 08:40:20|101|2|C/In
2023-12-21 09:35:55|101|4|OverTime O
2023-12-21 09:50:59|101|2|C/In
2023-12-21 13:25:27|101|4|OverTime O
2023-12-21 13:26:58|101|2|C/In
2023-12-21 18:27:19|101|4|OverTime O
2023-12-22 09:57:51|101|2|C/In
2023-12-22 13:35:21|101|4|OverTime O
2023-12-22 13:58:47|101|2|C/In
2023-12-22 16:25:33|101|4|OverTime O
2023-12-22 18:20:59|101|4|OverTime O
2023-12-25 08:33:55|101|2|C/In
2023-12-25 13:21:11|101|4|OverTime O
2023-12-25 14:16:16|101|2|C/In
2023-12-25 14:16:38|101|2|C/In
2023-12-25 18:18:47|101|4|OverTime O
2023-12-26 08:21:22|101|2|C/In
2023-12-26 08:34:37|101|4|OverTime O
2023-12-26 08:52:28|101|2|C/In
2023-12-26 12:50:12|101|4|OverTime O
2023-12-26 13:09:07|101|2|C/In
2023-12-26 13:47:42|101|4|OverTime O
2023-12-26 14:03:18|101|2|C/In
2023-12-26 14:03:22|101|2|C/In
2023-12-26 18:14:09|101|4|OverTime O
2023-12-27 09:42:34|101|2|C/In
2023-12-27 12:11:20|101|4|OverTime O
2023-12-27 12:13:53|101|2|C/In
2023-12-27 12:38:38|101|4|OverTime O
2023-12-27 13:57:26|101|2|C/In
2023-12-27 18:07:26|101|4|OverTime O
2023-12-28 09:04:42|101|2|C/In
2023-12-28 12:38:24|101|4|OverTime O
2023-12-28 12:51:28|101|2|C/In
2023-12-28 13:23:54|101|4|OverTime O
2023-12-28 14:13:15|101|2|C/In
2023-12-28 18:17:25|101|4|OverTime O
2023-12-29 07:58:31|101|2|C/In
2023-12-29 08:04:47|101|4|OverTime O
2023-12-29 08:19:55|101|2|C/In
2023-12-29 12:36:59|101|4|OverTime O
2023-12-29 12:53:43|101|2|C/In
2023-12-29 13:25:12|101|4|OverTime O
2023-12-29 13:48:10|101|2|C/In
2023-12-29 16:32:03|101|4|OverTime O
2023-12-29 16:47:20|101|2|C/In
2023-12-29 17:54:42|101|4|OverTime O
2023-12-01 08:33:57|104|2|C/In
2023-12-01 10:05:22|104|4|OverTime I
2023-12-01 10:06:18|104|2|C/In
2023-12-01 11:06:05|104|4|OverTime I
2023-12-01 11:08:30|104|2|C/In
2023-12-01 12:58:50|104|4|OverTime I
2023-12-01 14:18:25|104|2|C/In
2023-12-01 14:19:04|104|4|OverTime I
2023-12-01 14:20:59|104|2|C/In
2023-12-01 16:05:16|104|4|OverTime I
2023-12-01 16:11:14|104|2|C/In
2023-12-01 18:06:12|104|4|OverTime I
2023-12-04 09:09:21|104|2|C/In
2023-12-04 13:09:39|104|4|OverTime I
2023-12-04 13:18:27|104|2|C/In
2023-12-04 14:01:04|104|4|OverTime I
2023-12-04 14:08:24|104|2|C/In
2023-12-04 18:07:09|104|4|OverTime I
2023-12-05 08:22:49|104|2|C/In
2023-12-05 08:55:58|104|4|OverTime I
2023-12-05 10:18:46|104|4|OverTime I
2023-12-05 10:22:26|104|2|C/In
2023-12-05 12:38:59|104|4|OverTime I
2023-12-05 12:46:14|104|2|C/In
2023-12-05 13:04:11|104|4|OverTime I
2023-12-05 13:05:28|104|2|C/In
2023-12-05 13:27:08|104|4|OverTime I
2023-12-05 13:28:41|104|2|C/In
2023-12-05 13:29:13|104|4|OverTime I
2023-12-05 13:34:27|104|2|C/In
2023-12-05 15:57:32|104|4|OverTime I
2023-12-05 16:02:39|104|2|C/In
2023-12-05 18:06:22|104|4|OverTime I
2023-12-06 08:22:55|104|2|C/In
2023-12-06 12:42:04|104|4|OverTime I
2023-12-06 13:00:00|104|2|C/In
2023-12-06 13:30:57|104|4|OverTime I
2023-12-06 13:40:55|104|2|C/In
2023-12-06 14:04:36|104|4|OverTime I
2023-12-06 14:08:41|104|2|C/In
2023-12-06 16:05:30|104|4|OverTime I
2023-12-06 16:13:57|104|2|C/In
2023-12-06 17:17:04|104|4|OverTime I
2023-12-06 17:24:49|104|2|C/In
2023-12-06 18:06:52|104|4|OverTime I
2023-12-07 08:08:10|104|2|C/In
2023-12-07 09:59:30|104|4|OverTime I
2023-12-07 10:03:50|104|2|C/In
2023-12-07 11:18:49|104|4|OverTime I
2023-12-07 11:25:37|104|2|C/In
2023-12-07 12:43:05|104|4|OverTime I
2023-12-07 13:02:18|104|2|C/In
2023-12-07 13:26:11|104|4|OverTime I
2023-12-07 13:33:21|104|2|C/In
2023-12-07 13:38:14|104|4|OverTime I
2023-12-07 13:41:37|104|2|C/In
2023-12-07 14:08:01|104|4|OverTime I
2023-12-07 14:14:04|104|2|C/In
2023-12-07 16:46:05|104|4|OverTime I
2023-12-07 16:53:49|104|2|C/In
2023-12-07 18:04:47|104|4|OverTime I
2023-12-07 18:10:44|104|2|C/In
2023-12-07 18:15:45|104|4|OverTime I
2023-12-08 08:23:52|104|2|C/In
2023-12-08 09:28:19|104|4|OverTime I
2023-12-08 09:35:52|104|2|C/In
2023-12-08 10:44:48|104|4|OverTime I
2023-12-08 10:45:02|104|2|C/In
2023-12-08 11:40:12|104|4|OverTime I
2023-12-08 11:47:57|104|2|C/In
2023-12-08 11:53:38|104|4|OverTime I
2023-12-08 11:59:54|104|2|C/In
2023-12-08 12:52:59|104|4|OverTime I
2023-12-08 13:01:57|104|2|C/In
2023-12-08 13:19:46|104|4|OverTime I
2023-12-11 08:22:15|104|2|OverTime O
2023-12-11 09:10:14|104|4|OverTime I
2023-12-11 09:11:14|104|2|OverTime O
2023-12-11 10:33:16|104|4|OverTime I
2023-12-11 10:40:16|104|2|OverTime O
2023-12-11 12:38:26|104|4|OverTime I
2023-12-11 12:53:29|104|2|OverTime O
2023-12-11 13:25:23|104|4|OverTime I
2023-12-11 13:33:44|104|2|OverTime O
2023-12-11 13:59:35|104|4|OverTime I
2023-12-11 14:07:49|104|2|OverTime O
2023-12-11 18:20:00|104|4|OverTime I
2023-12-12 08:14:27|104|2|OverTime O
2023-12-12 10:30:42|104|4|OverTime I
2023-12-12 10:35:42|104|2|OverTime O
2023-12-12 13:00:40|104|4|OverTime I
2023-12-12 13:19:17|104|2|OverTime O
2023-12-12 15:09:34|104|4|OverTime I
2023-12-12 15:12:28|104|2|OverTime O
2023-12-12 16:21:48|104|4|OverTime I
2023-12-12 16:27:28|104|2|OverTime O
2023-12-12 17:49:12|104|4|OverTime I
2023-12-12 17:53:38|104|2|OverTime O
2023-12-12 18:12:16|104|4|OverTime I
2023-12-13 08:15:14|104|2|OverTime O
2023-12-13 09:59:19|104|4|OverTime I
2023-12-13 10:04:05|104|2|OverTime O
2023-12-13 11:41:50|104|4|OverTime I
2023-12-13 11:47:48|104|2|OverTime O
2023-12-13 12:44:22|104|4|OverTime I
2023-12-13 12:45:20|104|2|OverTime O
2023-12-13 13:10:22|104|4|OverTime I
2023-12-13 13:20:16|104|2|OverTime O
2023-12-13 18:09:14|104|4|OverTime I
2023-12-14 07:30:53|104|2|OverTime O
2023-12-14 07:43:08|104|4|OverTime I
2023-12-14 07:48:25|104|2|OverTime O
2023-12-14 13:07:08|104|4|OverTime I
2023-12-14 13:18:19|104|2|OverTime O
2023-12-14 17:29:34|104|4|OverTime I
2023-12-15 08:10:13|104|2|OverTime O
2023-12-15 10:17:10|104|4|OverTime I
2023-12-15 10:21:34|104|2|OverTime O
2023-12-15 13:08:05|104|4|OverTime I
2023-12-15 13:15:19|104|2|OverTime O
2023-12-15 15:12:24|104|2|OverTime O
2023-12-15 16:13:34|104|4|OverTime I
2023-12-15 16:18:56|104|2|OverTime O
2023-12-15 18:06:43|104|4|OverTime I
2023-12-18 09:12:25|104|2|OverTime O
2023-12-18 09:33:23|104|4|OverTime I
2023-12-18 10:54:47|104|4|OverTime I
2023-12-18 11:02:30|104|2|OverTime O
2023-12-18 12:31:18|104|4|OverTime I
2023-12-18 13:23:21|104|2|OverTime O
2023-12-18 14:07:59|104|2|OverTime O
2023-12-18 15:34:58|104|4|OverTime I
2023-12-19 08:09:53|104|2|OverTime O
2023-12-19 08:11:02|104|4|OverTime I
2023-12-19 08:16:20|104|2|OverTime O
2023-12-19 10:04:34|104|4|OverTime I
2023-12-19 10:12:20|104|2|C/In
2023-12-19 12:00:24|104|4|OverTime I
2023-12-19 12:07:38|104|2|C/In
2023-12-19 12:57:22|104|4|OverTime I
2023-12-19 14:13:07|104|2|C/In
2023-12-19 16:25:23|104|4|OverTime I
2023-12-19 16:32:34|104|2|C/In
2023-12-19 18:12:30|104|4|OverTime I
2023-12-20 09:01:22|104|2|C/In
2023-12-20 09:35:13|104|4|OverTime O
2023-12-20 09:42:32|104|2|C/In
2023-12-20 12:59:47|104|4|OverTime O
2023-12-20 13:35:06|104|2|C/In
2023-12-20 13:38:03|104|4|OverTime O
2023-12-20 14:07:08|104|2|C/In
2023-12-20 15:46:25|104|4|OverTime O
2023-12-20 15:52:39|104|2|C/In
2023-12-20 17:18:25|104|4|OverTime O
