Date/Temps|Matricule|MACHINE|E/S
2023-11-09 08:40:38|43|2|C/In
2023-11-09 09:45:56|43|4|C/Out
2023-11-09 09:46:04|43|4|C/Out
2023-11-09 09:55:48|43|2|C/In
2023-11-09 12:35:08|43|4|C/Out
2023-11-09 14:56:40|43|2|C/In
2023-11-09 17:07:38|43|4|C/Out
2023-11-10 09:04:39|43|2|C/In
2023-11-10 09:59:20|43|4|C/Out
2023-11-10 10:19:42|43|2|C/In
2023-11-10 12:49:02|43|4|C/Out
2023-11-13 08:42:39|43|2|C/In
2023-11-13 09:31:34|43|4|C/Out
2023-11-13 10:04:59|43|2|C/In
2023-11-13 10:31:41|43|4|C/Out
2023-11-13 10:32:33|43|4|C/Out
2023-11-13 11:08:15|43|2|C/In
2023-11-13 13:04:24|43|4|C/Out
2023-11-13 14:21:22|43|2|C/In
2023-11-13 18:06:28|43|4|C/Out
2023-11-14 08:46:10|43|2|C/In
2023-11-14 09:25:50|43|4|C/Out
2023-11-14 09:49:17|43|2|C/In
2023-11-14 17:07:34|43|4|C/Out
2023-11-15 14:27:43|43|2|C/In
2023-11-15 18:04:57|43|4|C/Out
2023-11-16 08:47:54|43|2|C/In
2023-11-16 09:15:14|43|4|OverTime I
2023-11-16 09:25:38|43|2|C/In
2023-11-16 12:49:46|43|4|OverTime I
2023-11-16 14:01:27|43|2|C/In
2023-11-16 18:05:15|43|4|OverTime I
2023-11-17 08:49:44|43|2|C/In
2023-11-17 09:50:56|43|4|OverTime I
2023-11-17 10:25:01|43|2|C/In
2023-11-17 18:05:07|43|4|OverTime I
2023-11-20 09:04:35|43|2|C/In
2023-11-20 09:51:25|43|4|OverTime I
2023-11-20 10:16:43|43|2|C/In
2023-11-20 18:06:24|43|4|OverTime I
2023-11-21 08:37:57|43|2|C/In
2023-11-21 09:48:27|43|4|OverTime I
2023-11-21 10:34:00|43|2|C/In
2023-11-21 12:19:45|43|4|OverTime I
2023-11-21 12:23:14|43|2|C/In
2023-11-21 12:33:29|43|4|OverTime I
2023-11-21 14:20:29|43|2|C/In
2023-11-21 18:12:59|43|4|OverTime I
2023-11-22 09:00:28|43|2|C/In
2023-11-22 09:16:39|43|4|OverTime I
2023-11-22 09:46:38|43|2|C/In
2023-11-22 16:10:30|43|4|OverTime I
2023-11-22 16:20:35|43|2|C/In
2023-11-22 18:06:18|43|4|OverTime I
2023-11-23 09:15:28|43|2|C/In
2023-11-23 09:37:32|43|4|OverTime I
2023-11-23 10:08:01|43|2|C/In
2023-11-23 13:49:32|43|4|OverTime I
2023-11-23 13:55:28|43|2|C/In
2023-11-23 18:16:06|43|4|OverTime I
2023-11-24 08:41:21|43|2|C/In
2023-11-24 12:47:47|43|4|OverTime I
2023-11-24 13:57:05|43|2|C/In
2023-11-24 16:02:37|43|4|OverTime I
2023-11-24 16:14:07|43|2|C/In
2023-11-24 18:08:29|43|4|OverTime I
2023-11-27 08:44:31|43|2|C/In
2023-11-27 09:36:07|43|4|OverTime I
2023-11-27 10:00:12|43|2|C/In
2023-11-27 18:11:32|43|4|OverTime I
2023-11-28 08:48:14|43|2|C/In
2023-11-28 09:33:08|43|4|OverTime I
2023-11-28 09:42:34|43|2|C/In
2023-11-28 18:07:30|43|4|OverTime I
2023-11-29 08:56:32|43|2|C/In
2023-11-29 09:17:34|43|4|OverTime I
2023-11-29 09:50:05|43|2|C/In
2023-11-29 18:12:57|43|4|OverTime I
2023-11-30 08:43:59|43|2|C/In
2023-11-30 09:20:24|43|4|OverTime I
2023-11-30 09:54:33|43|2|C/In
2023-11-30 13:46:18|43|4|OverTime I
2023-11-30 13:52:01|43|2|C/In
2023-11-30 18:09:39|43|4|OverTime I
2023-11-01 09:43:13|44|2|C/In
2023-11-01 10:53:24|44|4|C/Out
2023-11-01 10:54:48|44|2|C/In
2023-11-01 10:54:59|44|4|C/Out
2023-11-01 11:05:27|44|2|C/In
2023-11-01 13:10:45|44|4|C/Out
2023-11-02 08:59:41|44|2|C/In
2023-11-02 10:43:54|44|4|C/Out
2023-11-02 10:49:35|44|2|C/In
2023-11-02 12:51:37|44|4|C/Out
2023-11-02 13:42:05|44|2|C/In
2023-11-02 16:52:18|44|4|C/Out
2023-11-02 16:57:20|44|2|C/In
2023-11-02 18:16:25|44|4|C/Out
2023-11-06 09:46:54|44|2|C/In
2023-11-06 12:49:10|44|4|C/Out
2023-11-06 14:14:40|44|2|C/In
2023-11-06 16:36:06|44|4|C/Out
2023-11-06 16:48:59|44|2|C/In
2023-11-06 18:06:40|44|4|C/Out
2023-11-06 18:19:04|44|2|C/In
2023-11-06 19:01:48|44|4|C/Out
2023-11-06 19:09:39|44|2|C/In
2023-11-06 19:44:24|44|4|C/Out
2023-11-07 09:36:31|44|2|C/In
2023-11-07 11:48:34|44|4|C/Out
2023-11-07 11:54:00|44|2|C/In
2023-11-07 12:55:19|44|4|C/Out
2023-11-07 14:26:48|44|2|C/In
2023-11-07 16:50:43|44|4|C/Out
2023-11-07 16:58:43|44|2|C/In
2023-11-07 18:49:54|44|4|C/Out
2023-11-08 09:38:13|44|2|C/In
2023-11-08 10:23:09|44|4|C/Out
2023-11-08 10:43:41|44|2|C/In
2023-11-08 12:53:28|44|4|C/Out
2023-11-08 14:00:26|44|2|C/In
2023-11-08 16:39:19|44|4|C/Out
2023-11-08 16:50:35|44|2|C/In
2023-11-08 17:36:34|44|4|C/Out
2023-11-08 17:40:05|44|2|C/In
2023-11-08 18:46:46|44|4|C/Out
2023-11-09 09:49:43|44|2|C/In
2023-11-09 11:04:25|44|4|C/Out
2023-11-09 11:15:22|44|2|C/In
2023-11-09 14:30:16|44|2|C/In
2023-11-09 16:05:21|44|4|C/Out
2023-11-09 16:05:42|44|2|C/In
2023-11-09 16:20:33|44|4|C/Out
2023-11-09 16:25:54|44|2|C/In
2023-11-09 19:13:10|44|4|C/Out
2023-11-10 09:35:51|44|2|C/In
2023-11-10 09:59:23|44|4|C/Out
2023-11-10 10:19:38|44|2|C/In
2023-11-10 11:18:46|44|4|C/Out
2023-11-10 11:25:07|44|2|C/In
2023-11-10 12:55:45|44|4|C/Out
2023-11-10 13:46:00|44|2|C/In
2023-11-10 13:52:27|44|4|C/Out
2023-11-10 14:06:12|44|2|C/In
2023-11-10 14:07:14|44|4|C/Out
2023-11-10 14:08:17|44|2|C/In
2023-11-10 14:09:14|44|4|C/Out
2023-11-10 14:18:58|44|2|C/In
2023-11-10 17:33:56|44|4|C/Out
2023-11-10 17:40:04|44|2|C/In
2023-11-10 18:42:43|44|4|C/Out
2023-11-13 09:18:09|44|2|C/In
2023-11-13 11:42:13|44|4|C/Out
2023-11-13 11:56:00|44|2|C/In
2023-11-13 13:04:22|44|4|C/Out
2023-11-13 14:23:45|44|2|C/In
2023-11-13 16:08:42|44|4|C/Out
2023-11-13 16:30:01|44|2|C/In
2023-11-13 17:42:28|44|4|C/Out
2023-11-13 17:46:45|44|2|C/In
2023-11-13 19:04:03|44|4|C/Out
2023-11-14 09:21:12|44|2|C/In
2023-11-14 09:49:12|44|2|C/In
2023-11-14 10:51:39|44|4|C/Out
2023-11-14 11:07:01|44|2|C/In
2023-11-14 12:56:46|44|4|C/Out
2023-11-14 14:17:28|44|4|C/Out
2023-11-14 14:20:55|44|2|C/In
2023-11-14 15:41:02|44|4|C/Out
2023-11-14 15:46:51|44|2|C/In
2023-11-14 17:18:42|44|4|C/Out
2023-11-14 17:28:10|44|2|C/In
2023-11-14 18:27:10|44|4|C/Out
2023-11-14 18:32:32|44|2|C/In
2023-11-14 19:52:57|44|4|C/Out
2023-11-15 08:51:32|44|2|C/In
2023-11-15 09:01:39|44|4|C/Out
2023-11-15 09:28:04|44|2|C/In
2023-11-15 10:11:13|44|4|C/Out
2023-11-15 10:16:06|44|2|C/In
2023-11-15 11:56:00|44|4|C/Out
2023-11-15 12:00:46|44|2|C/In
2023-11-15 12:30:34|44|4|C/Out
2023-11-15 13:32:13|44|2|C/In
2023-11-15 13:33:31|44|4|C/Out
2023-11-15 14:07:40|44|2|C/In
2023-11-15 14:08:30|44|4|C/Out
2023-11-15 14:12:56|44|2|C/In
2023-11-15 15:38:29|44|4|C/Out
2023-11-15 15:52:05|44|2|C/In
2023-11-15 16:27:00|44|4|C/Out
2023-11-15 16:46:46|44|2|C/In
2023-11-15 18:13:58|44|4|C/Out
2023-11-15 18:31:23|44|2|C/In
2023-11-15 19:02:26|44|4|C/Out
2023-11-15 19:02:52|44|2|C/In
2023-11-15 19:16:46|44|4|C/Out
2023-11-16 09:23:03|44|2|C/In
2023-11-16 10:38:49|44|4|OverTime I
2023-11-16 12:39:41|44|4|OverTime I
2023-11-16 14:03:06|44|2|C/In
2023-11-16 15:24:19|44|4|OverTime I
2023-11-16 15:36:43|44|2|C/In
2023-11-16 18:45:10|44|4|OverTime I
2023-11-17 09:33:24|44|2|C/In
2023-11-17 09:51:00|44|4|OverTime I
2023-11-17 10:24:50|44|2|C/In
2023-11-17 12:36:28|44|4|OverTime I
2023-11-17 13:13:40|44|2|C/In
2023-11-17 13:26:48|44|4|OverTime I
2023-11-17 13:47:29|44|2|C/In
2023-11-17 13:49:17|44|4|OverTime I
2023-11-17 14:08:45|44|2|C/In
2023-11-17 15:35:53|44|4|OverTime I
2023-11-17 15:42:18|44|2|C/In
2023-11-17 17:11:54|44|4|OverTime I
2023-11-17 17:27:45|44|2|C/In
2023-11-17 18:25:42|44|4|OverTime I
2023-11-20 09:31:29|44|2|C/In
2023-11-20 11:51:27|44|4|OverTime I
2023-11-20 11:57:50|44|2|C/In
2023-11-20 13:10:48|44|4|OverTime I
2023-11-20 14:28:13|44|2|C/In
2023-11-20 16:06:36|44|4|OverTime I
2023-11-20 16:18:09|44|2|C/In
2023-11-20 18:08:10|44|4|OverTime I
2023-11-20 18:26:56|44|2|C/In
2023-11-20 18:49:28|44|4|OverTime I
2023-11-21 10:03:17|44|2|C/In
2023-11-21 10:08:16|44|4|OverTime I
2023-11-21 10:33:56|44|2|C/In
2023-11-21 11:29:21|44|4|OverTime I
2023-11-21 11:40:36|44|2|C/In
2023-11-21 12:19:43|44|4|OverTime I
2023-11-21 12:49:23|44|2|C/In
2023-11-21 12:54:00|44|4|OverTime I
2023-11-21 13:50:15|44|2|C/In
2023-11-21 16:25:18|44|4|OverTime I
2023-11-21 16:31:21|44|2|C/In
2023-11-21 17:14:41|44|4|OverTime I
2023-11-21 17:29:20|44|2|C/In
2023-11-21 19:29:10|44|4|OverTime I
2023-11-22 08:56:32|44|2|C/In
2023-11-22 11:20:41|44|4|OverTime I
2023-11-22 11:28:19|44|2|C/In
2023-11-22 12:05:27|44|4|OverTime I
2023-11-22 12:18:10|44|2|C/In
2023-11-22 13:10:14|44|4|OverTime I
2023-11-22 14:06:04|44|2|C/In
2023-11-22 16:28:10|44|2|C/In
2023-11-22 18:51:43|44|4|OverTime I
2023-11-24 08:31:18|44|2|C/In
2023-11-24 08:34:17|44|4|OverTime I
2023-11-24 09:09:03|44|2|C/In
2023-11-24 11:18:28|44|4|OverTime I
2023-11-24 11:22:07|44|2|C/In
2023-11-24 12:45:44|44|4|OverTime I
2023-11-24 14:07:12|44|2|C/In
2023-11-24 18:13:02|44|4|OverTime I
2023-11-27 09:17:04|44|2|C/In
2023-11-27 09:36:11|44|4|OverTime I
2023-11-27 10:00:00|44|2|C/In
2023-11-27 11:50:29|44|4|OverTime I
2023-11-27 11:55:43|44|2|C/In
2023-11-27 12:39:34|44|4|OverTime I
2023-11-27 13:57:57|44|2|C/In
2023-11-27 14:13:47|44|4|OverTime I
2023-11-27 14:18:33|44|2|C/In
2023-11-27 16:26:11|44|4|OverTime I
2023-11-27 16:41:45|44|2|C/In
2023-11-27 18:54:03|44|4|OverTime I
2023-11-28 07:39:23|44|2|C/In
2023-11-28 07:43:37|44|4|OverTime I
2023-11-28 08:58:28|44|2|C/In
2023-11-28 09:54:18|44|4|OverTime I
2023-11-28 10:19:02|44|2|C/In
2023-11-28 12:41:48|44|4|OverTime I
2023-11-28 13:36:26|44|2|C/In
2023-11-28 13:46:39|44|4|OverTime I
2023-11-28 14:01:08|44|2|C/In
2023-11-28 16:30:12|44|4|OverTime I
2023-11-28 16:38:19|44|2|C/In
2023-11-28 16:52:22|44|4|OverTime I
2023-11-28 17:15:49|44|2|C/In
2023-11-28 18:18:08|44|4|OverTime I
2023-11-29 09:09:48|44|2|C/In
2023-11-29 09:50:02|44|2|C/In
2023-11-29 11:23:02|44|4|OverTime I
2023-11-29 11:37:16|44|2|C/In
2023-11-29 12:51:57|44|4|OverTime I
2023-11-29 13:26:59|44|2|C/In
2023-11-29 14:04:42|44|4|OverTime I
2023-11-29 14:10:31|44|2|C/In
2023-11-29 15:31:44|44|4|OverTime I
2023-11-29 15:39:10|44|2|C/In
2023-11-29 16:52:07|44|4|OverTime I
2023-11-29 17:04:20|44|2|C/In
2023-11-29 17:25:32|44|4|OverTime I
2023-11-29 17:33:05|44|2|C/In
2023-11-29 19:07:18|44|4|OverTime I
2023-11-30 09:13:25|44|2|C/In
2023-11-30 11:08:07|44|4|OverTime I
2023-11-30 11:20:31|44|2|C/In
2023-11-30 12:29:11|44|4|OverTime I
2023-11-30 13:03:27|44|2|C/In
2023-11-30 13:31:48|44|4|OverTime I
2023-11-30 14:18:11|44|2|C/In
2023-11-30 16:37:37|44|4|OverTime I
2023-11-30 17:11:05|44|2|C/In
2023-11-30 18:41:35|44|4|OverTime I
2023-11-30 18:48:30|44|2|C/In
2023-11-30 19:34:09|44|4|OverTime I
2023-11-01 08:59:27|85|2|C/In
2023-11-01 10:32:43|85|4|C/Out
2023-11-01 10:36:01|85|2|C/In
2023-11-01 12:40:10|85|4|C/Out
2023-11-01 13:36:28|85|2|C/In
2023-11-01 16:37:06|85|4|C/Out
2023-11-01 16:40:44|85|2|C/In
2023-11-01 18:39:32|85|4|C/Out
2023-11-02 09:02:00|85|2|C/In
2023-11-02 13:03:03|85|4|C/Out
2023-11-02 14:04:19|85|2|C/In
2023-11-02 16:18:23|85|4|C/Out
2023-11-02 16:24:21|85|2|C/In
2023-11-02 18:36:47|85|4|C/Out
2023-11-02 18:37:31|85|2|C/In
2023-11-02 18:38:39|85|4|C/Out
2023-11-03 08:51:23|85|2|C/In
2023-11-03 10:19:04|85|4|C/Out
2023-11-03 10:22:24|85|2|C/In
2023-11-03 12:42:49|85|4|C/Out
2023-11-03 13:31:52|85|2|C/In
2023-11-03 13:35:14|85|4|C/Out
2023-11-03 14:04:27|85|2|C/In
2023-11-03 16:51:19|85|4|C/Out
2023-11-03 16:54:40|85|2|C/In
2023-11-03 19:05:29|85|4|C/Out
2023-11-03 19:19:41|85|2|C/In
2023-11-03 19:23:20|85|4|C/Out
2023-11-06 08:32:42|85|2|C/In
2023-11-06 10:39:34|85|4|C/Out
2023-11-06 10:43:17|85|2|C/In
2023-11-06 13:15:06|85|4|C/Out
2023-11-06 13:58:50|85|2|C/In
2023-11-06 16:41:39|85|4|C/Out
2023-11-06 16:45:11|85|2|C/In
2023-11-06 19:20:08|85|4|C/Out
2023-11-07 08:38:20|85|2|C/In
2023-11-07 10:10:56|85|4|C/Out
2023-11-07 10:15:29|85|2|C/In
2023-11-07 12:56:01|85|4|C/Out
2023-11-07 13:53:27|85|2|C/In
2023-11-07 15:50:27|85|4|C/Out
2023-11-07 15:55:53|85|2|C/In
2023-11-07 18:46:40|85|4|C/Out
2023-11-08 08:39:58|85|2|C/In
2023-11-08 10:52:29|85|4|C/Out
2023-11-08 10:56:45|85|2|C/In
2023-11-08 13:15:46|85|4|C/Out
2023-11-08 13:50:24|85|2|C/In
2023-11-08 15:59:50|85|4|C/Out
2023-11-09 08:45:21|85|2|C/In
2023-11-09 10:05:55|85|4|C/Out
2023-11-09 10:08:56|85|2|C/In
2023-11-09 12:35:35|85|4|C/Out
2023-11-09 14:04:35|85|2|C/In
2023-11-09 15:53:28|85|4|C/Out
2023-11-09 15:56:27|85|2|C/In
2023-11-09 18:28:15|85|4|C/Out
2023-11-10 08:38:25|85|2|C/In
2023-11-10 10:43:56|85|4|C/Out
2023-11-10 10:55:37|85|2|C/In
2023-11-10 12:59:12|85|4|C/Out
2023-11-10 13:56:47|85|2|C/In
2023-11-10 16:11:02|85|4|C/Out
2023-11-10 16:15:37|85|2|C/In
2023-11-10 18:35:13|85|4|C/Out
2023-11-13 08:45:15|85|2|C/In
2023-11-13 10:18:18|85|4|C/Out
2023-11-13 10:21:22|85|2|C/In
2023-11-13 13:05:06|85|4|C/Out
2023-11-13 15:10:26|85|2|C/In
2023-11-13 16:35:45|85|4|C/Out
2023-11-13 16:41:34|85|2|C/In
2023-11-13 18:25:27|85|4|C/Out
2023-11-14 08:27:09|85|2|C/In
2023-11-14 09:58:27|85|4|C/Out
2023-11-14 10:02:10|85|2|C/In
2023-11-14 12:32:42|85|4|C/Out
2023-11-14 13:45:14|85|2|C/In
2023-11-14 16:31:39|85|4|C/Out
2023-11-14 16:34:57|85|2|C/In
2023-11-14 18:33:36|85|4|C/Out
2023-11-15 08:50:34|85|2|C/In
2023-11-15 10:39:35|85|4|C/Out
2023-11-15 10:44:04|85|2|C/In
2023-11-15 12:47:17|85|4|C/Out
2023-11-15 13:52:13|85|2|C/In
2023-11-15 16:09:54|85|4|C/Out
2023-11-15 16:13:10|85|2|C/In
2023-11-15 17:31:53|85|4|C/Out
2023-11-15 18:15:14|85|4|C/Out
2023-11-15 18:31:26|85|2|C/In
2023-11-15 19:31:58|85|4|OverTime I
2023-11-15 19:39:40|85|2|C/In
2023-11-15 20:43:50|85|4|OverTime I
2023-11-16 08:35:25|85|2|C/In
2023-11-16 10:22:39|85|4|OverTime I
2023-11-16 10:25:47|85|2|C/In
2023-11-16 12:59:20|85|4|OverTime I
2023-11-16 13:46:43|85|2|C/In
2023-11-16 16:05:06|85|4|OverTime I
2023-11-16 16:09:53|85|2|C/In
2023-11-16 19:31:52|85|2|C/In
2023-11-16 20:44:02|85|4|OverTime I
2023-11-16 20:50:27|85|4|OverTime I
2023-11-16 20:50:52|85|4|OverTime I
2023-11-17 08:40:26|85|2|C/In
2023-11-17 10:25:10|85|4|OverTime I
2023-11-17 10:29:19|85|2|C/In
2023-11-17 13:10:04|85|4|OverTime I
2023-11-17 14:18:18|85|2|C/In
2023-11-17 16:59:39|85|4|OverTime I
2023-11-17 17:02:08|85|2|C/In
2023-11-17 18:11:44|85|4|OverTime I
2023-11-17 18:26:28|85|2|C/In
2023-11-17 18:34:18|85|4|OverTime I
2023-11-20 08:35:20|85|2|C/In
2023-11-20 10:35:19|85|4|OverTime I
2023-11-20 10:39:24|85|2|C/In
2023-11-20 13:04:46|85|4|OverTime I
2023-11-20 14:08:52|85|2|C/In
2023-11-20 16:56:12|85|4|OverTime I
2023-11-20 17:00:15|85|2|C/In
2023-11-20 18:26:54|85|4|OverTime I
2023-11-21 08:41:31|85|2|C/In
2023-11-21 10:36:33|85|4|OverTime I
2023-11-21 10:40:36|85|2|C/In
2023-11-21 13:07:52|85|4|OverTime I
2023-11-21 13:19:50|85|2|C/In
2023-11-21 13:23:41|85|4|OverTime I
2023-11-21 14:13:59|85|2|C/In
2023-11-21 16:25:20|85|4|OverTime I
2023-11-21 16:31:25|85|2|C/In
2023-11-21 18:35:27|85|4|OverTime I
2023-11-22 08:40:47|85|2|C/In
2023-11-22 10:25:47|85|4|OverTime I
2023-11-22 10:29:38|85|2|C/In
2023-11-22 13:06:07|85|4|OverTime I
2023-11-22 15:55:04|85|4|OverTime I
2023-11-22 15:58:33|85|2|C/In
2023-11-22 18:46:58|85|4|OverTime I
2023-11-23 08:46:20|85|2|C/In
2023-11-23 10:49:42|85|4|OverTime I
2023-11-23 10:53:32|85|2|C/In
2023-11-23 13:01:53|85|4|OverTime I
2023-11-23 13:53:15|85|2|C/In
2023-11-23 16:11:04|85|4|OverTime I
2023-11-23 16:13:31|85|2|C/In
2023-11-23 18:18:54|85|4|OverTime I
2023-11-24 08:45:39|85|2|C/In
2023-11-24 10:05:41|85|4|OverTime I
2023-11-24 10:10:59|85|2|C/In
2023-11-24 13:11:36|85|4|OverTime I
2023-11-24 13:53:06|85|2|C/In
2023-11-24 16:35:43|85|4|OverTime I
2023-11-24 16:40:01|85|2|C/In
2023-11-24 19:19:59|85|4|OverTime I
2023-11-27 08:45:15|85|2|C/In
2023-11-27 10:14:14|85|4|OverTime I
2023-11-27 10:21:49|85|2|C/In
2023-11-27 13:00:20|85|4|OverTime I
2023-11-27 13:55:23|85|2|C/In
2023-11-27 16:29:50|85|4|OverTime I
2023-11-27 16:33:49|85|2|C/In
2023-11-27 18:08:15|85|4|OverTime I
2023-11-28 08:29:54|85|2|C/In
2023-11-28 10:32:15|85|4|OverTime I
2023-11-28 10:35:54|85|2|C/In
2023-11-28 13:11:55|85|4|OverTime I
2023-11-28 14:13:46|85|2|C/In
2023-11-28 18:21:26|85|4|OverTime I
2023-11-29 08:36:41|85|2|C/In
2023-11-29 10:01:47|85|4|OverTime I
2023-11-29 10:06:18|85|2|C/In
2023-11-29 13:24:12|85|4|OverTime I
2023-11-29 14:10:34|85|2|C/In
2023-11-29 16:03:01|85|4|OverTime I
2023-11-29 16:06:41|85|2|C/In
2023-11-29 18:23:13|85|4|OverTime I
2023-11-30 08:38:18|85|2|C/In
2023-11-30 11:01:55|85|4|OverTime I
2023-11-30 11:05:14|85|2|C/In
2023-11-30 13:08:21|85|4|OverTime I
2023-11-30 14:14:31|85|2|C/In
2023-11-30 16:42:16|85|4|OverTime I
2023-11-30 16:45:40|85|2|C/In
2023-11-30 18:32:04|85|4|OverTime I
2023-11-02 11:43:44|91|2|C/In
2023-11-02 11:51:15|91|4|C/Out
2023-11-10 11:31:39|91|2|C/In
2023-11-10 11:43:50|91|4|C/Out
2023-11-15 13:19:28|91|2|C/In
2023-11-15 13:22:27|91|4|C/Out
2023-11-27 12:28:56|91|2|C/In
2023-11-27 12:36:37|91|4|OverTime I
2023-11-01 08:44:36|95|2|C/In
2023-11-01 17:09:11|95|4|C/Out
2023-11-02 08:49:59|95|2|C/In
2023-11-02 09:13:00|95|4|C/Out
2023-11-02 09:37:58|95|2|C/In
2023-11-02 17:19:30|95|4|C/Out
2023-11-07 09:07:47|95|2|C/In
2023-11-07 09:26:02|95|4|C/Out
2023-11-07 09:40:02|95|2|C/In
2023-11-07 17:10:40|95|4|C/Out
2023-11-09 09:00:36|95|2|C/In
2023-11-09 13:44:38|95|4|C/Out
2023-11-09 14:07:31|95|2|C/In
2023-11-09 17:14:03|95|4|C/Out
2023-11-14 09:01:22|95|2|C/In
2023-11-14 13:43:20|95|4|C/Out
2023-11-14 13:43:31|95|4|C/Out
2023-11-14 14:17:00|95|2|C/In
2023-11-14 17:14:15|95|4|C/Out
2023-11-15 09:19:11|95|2|C/In
2023-11-15 17:13:09|95|4|C/Out
2023-11-16 09:00:10|95|2|C/In
2023-11-16 10:22:11|95|4|OverTime I
2023-11-16 10:34:03|95|2|C/In
2023-11-16 17:04:48|95|4|OverTime I
2023-11-06 08:12:12|101|2|C/In
2023-11-06 08:18:28|101|4|C/Out
2023-11-06 08:43:05|101|2|C/In
2023-11-06 13:16:37|101|4|C/Out
2023-11-06 14:19:13|101|2|C/In
2023-11-06 18:21:16|101|4|C/Out
2023-11-07 08:21:38|101|2|C/In
2023-11-07 16:07:26|101|4|C/Out
2023-11-07 16:29:35|101|2|C/In
2023-11-07 18:21:24|101|4|C/Out
2023-11-08 08:25:15|101|2|C/In
2023-11-08 13:20:47|101|4|C/Out
2023-11-08 14:16:26|101|2|C/In
2023-11-08 16:15:23|101|4|C/Out
2023-11-08 16:29:47|101|2|C/In
2023-11-08 18:08:09|101|4|C/Out
2023-11-09 08:23:36|101|2|C/In
2023-11-09 12:37:07|101|4|C/Out
2023-11-09 13:59:38|101|2|C/In
2023-11-09 18:04:37|101|4|C/Out
2023-11-10 09:46:04|101|2|C/In
2023-11-10 13:14:22|101|4|C/Out
2023-11-10 14:15:41|101|2|C/In
2023-11-10 18:25:28|101|4|C/Out
2023-11-13 08:25:52|101|2|C/In
2023-11-13 08:35:23|101|4|C/Out
2023-11-13 08:53:48|101|2|C/In
2023-11-13 13:25:57|101|4|C/Out
2023-11-13 14:07:29|101|2|C/In
2023-11-13 18:22:39|101|4|C/Out
2023-11-14 08:19:14|101|2|C/In
2023-11-14 08:35:05|101|4|C/Out
2023-11-14 08:52:18|101|2|C/In
2023-11-14 13:16:55|101|4|C/Out
2023-11-14 14:11:28|101|2|C/In
2023-11-14 18:04:01|101|4|C/Out
2023-11-15 08:26:50|101|2|C/In
2023-11-15 09:00:55|101|4|C/Out
2023-11-15 09:17:41|101|2|C/In
2023-11-15 13:56:36|101|4|C/Out
2023-11-15 14:05:24|101|2|C/In
2023-11-15 18:08:20|101|4|C/Out
2023-11-16 08:36:48|101|2|C/In
2023-11-16 12:41:05|101|4|OverTime I
2023-11-16 13:56:50|101|2|C/In
2023-11-16 18:03:37|101|4|OverTime I
2023-11-17 08:30:33|101|2|C/In
2023-11-17 12:36:20|101|4|OverTime I
2023-11-17 14:20:10|101|2|C/In
2023-11-17 18:03:56|101|4|OverTime I
2023-11-20 08:22:16|101|2|C/In
2023-11-20 08:37:00|101|4|OverTime I
2023-11-20 08:49:22|101|2|C/In
2023-11-20 13:07:09|101|4|OverTime I
2023-11-20 13:25:47|101|2|C/In
2023-11-20 18:05:49|101|4|OverTime I
2023-11-21 08:01:25|101|2|C/In
2023-11-21 08:10:56|101|4|OverTime I
2023-11-21 08:37:04|101|2|C/In
2023-11-21 13:02:00|101|4|OverTime I
2023-11-21 14:16:37|101|2|C/In
2023-11-21 18:04:57|101|4|OverTime I
2023-11-22 09:32:41|101|2|C/In
2023-11-22 13:18:08|101|4|OverTime I
2023-11-22 14:13:03|101|2|C/In
2023-11-22 18:02:21|101|4|OverTime I
2023-11-23 09:00:24|101|2|C/In
2023-11-23 18:29:21|101|4|OverTime I
2023-11-24 08:25:30|101|2|C/In
2023-11-24 08:27:37|101|4|OverTime I
2023-11-24 08:46:22|101|2|C/In
2023-11-24 13:16:43|101|4|OverTime I
2023-11-24 14:04:50|101|2|C/In
2023-11-24 18:08:24|101|4|OverTime I
2023-11-24 18:11:32|101|2|C/In
2023-11-24 18:14:10|101|4|OverTime I
2023-11-27 08:40:03|101|2|C/In
2023-11-27 12:36:55|101|4|OverTime I
2023-11-27 12:53:58|101|2|C/In
2023-11-27 13:13:42|101|4|OverTime I
2023-11-27 14:13:49|101|2|C/In
2023-11-27 14:13:50|101|2|C/In
2023-11-27 18:04:42|101|4|OverTime I
2023-11-28 08:33:37|101|2|C/In
2023-11-28 09:19:52|101|4|OverTime I
2023-11-28 09:33:49|101|2|C/In
2023-11-28 13:18:12|101|4|OverTime I
2023-11-28 14:11:53|101|2|C/In
2023-11-28 18:07:42|101|4|OverTime I
2023-11-29 08:32:27|101|2|C/In
2023-11-29 09:01:29|101|4|OverTime I
2023-11-29 09:18:27|101|2|C/In
2023-11-29 13:17:07|101|4|OverTime I
2023-11-29 14:12:55|101|2|C/In
2023-11-29 18:24:44|101|4|OverTime I
2023-11-30 08:51:57|101|2|C/In
2023-11-30 13:24:38|101|4|OverTime I
2023-11-30 14:21:30|101|2|C/In
2023-11-30 18:25:37|101|4|OverTime I
2023-11-01 07:18:46|104|2|C/In
2023-11-01 07:19:33|104|4|C/Out
2023-11-01 08:07:41|104|2|C/In
2023-11-01 09:32:31|104|4|C/Out
2023-11-01 09:38:09|104|2|C/In
2023-11-01 11:15:57|104|4|C/Out
2023-11-01 11:23:36|104|2|C/In
2023-11-01 13:00:25|104|4|C/Out
2023-11-01 13:12:01|104|2|C/In
2023-11-01 13:50:01|104|4|C/Out
2023-11-01 13:55:24|104|2|C/In
