Date/Temps|Matricule|MACHINE|E/S
2023-10-23 12:40:10|32|4|C/In
2023-10-23 14:07:52|32|2|C/In
2023-10-23 15:52:56|32|4|C/In
2023-10-23 16:00:14|32|2|C/In
2023-10-23 18:08:28|32|4|C/In
2023-10-23 18:08:47|32|2|C/In
2023-10-23 18:15:13|32|4|C/In
2023-10-24 08:33:18|32|2|C/In
2023-10-24 12:56:05|32|4|C/In
2023-10-24 14:15:03|32|2|C/In
2023-10-24 15:43:16|32|4|C/In
2023-10-24 15:43:50|32|2|C/In
2023-10-24 18:14:11|32|4|C/In
2023-10-25 08:25:03|32|2|C/In
2023-10-25 12:47:14|32|4|C/In
2023-10-25 15:08:15|32|2|C/In
2023-10-25 15:47:12|32|4|C/In
2023-10-25 16:11:15|32|2|C/In
2023-10-25 18:06:43|32|4|C/In
2023-10-26 08:42:38|32|2|C/In
2023-10-26 09:43:13|32|4|C/In
2023-10-26 09:50:22|32|4|C/In
2023-10-26 10:18:45|32|2|C/In
2023-10-26 12:44:31|32|4|C/In
2023-10-26 15:15:56|32|2|C/In
2023-10-26 18:32:27|32|4|C/In
2023-10-27 08:17:14|32|2|C/In
2023-10-27 09:35:12|32|4|OverTime O
2023-10-27 09:50:23|32|2|C/In
2023-10-27 13:03:15|32|4|OverTime O
2023-10-27 14:42:39|32|2|C/In
2023-10-27 18:08:14|32|4|C/Out
2023-10-30 09:22:22|32|2|C/In
2023-10-30 12:38:08|32|4|C/Out
2023-10-30 14:31:05|32|2|C/In
2023-10-30 15:54:29|32|4|C/Out
2023-10-30 16:00:21|32|2|C/In
2023-10-30 18:43:09|32|4|C/Out
2023-10-31 08:10:21|32|2|C/In
2023-10-31 13:30:11|32|4|C/Out
2023-10-31 14:16:59|32|2|C/In
2023-10-31 18:18:55|32|4|C/Out
2023-10-02 09:43:53|43|2|C/In
2023-10-02 16:07:24|43|4|C/In
2023-10-02 16:14:44|43|2|C/In
2023-10-02 17:02:47|43|4|C/In
2023-10-03 09:37:22|43|2|C/In
2023-10-03 12:59:37|43|4|C/In
2023-10-03 13:44:17|43|2|C/In
2023-10-03 17:57:08|43|4|C/In
2023-10-04 08:40:59|43|2|C/In
2023-10-04 13:43:40|43|4|C/In
2023-10-04 14:14:05|43|2|C/In
2023-10-04 17:03:20|43|4|C/In
2023-10-05 08:38:14|43|2|C/In
2023-10-05 09:42:29|43|4|C/In
2023-10-05 09:45:50|43|2|C/In
2023-10-05 17:23:44|43|4|C/In
2023-10-09 08:43:37|43|2|C/In
2023-10-09 12:48:45|43|2|C/In
2023-10-09 12:55:43|43|4|C/In
2023-10-09 13:20:02|43|4|C/In
2023-10-09 13:48:49|43|2|C/In
2023-10-09 17:12:23|43|4|C/In
2023-10-10 08:50:53|43|2|C/In
2023-10-10 10:08:21|43|4|C/In
2023-10-10 10:08:35|43|2|C/In
2023-10-10 12:50:50|43|4|C/In
2023-10-10 13:48:57|43|2|C/In
2023-10-10 13:52:45|43|2|C/In
2023-10-10 13:58:18|43|4|C/In
2023-10-10 17:02:50|43|4|C/In
2023-10-11 09:07:38|43|2|C/In
2023-10-11 11:34:56|43|2|C/In
2023-10-11 11:37:11|43|4|C/In
2023-10-11 12:32:56|43|4|C/In
2023-10-11 14:37:07|43|2|C/In
2023-10-11 15:12:32|43|2|C/In
2023-10-11 15:15:45|43|4|C/In
2023-10-11 17:03:19|43|4|C/In
2023-10-12 08:51:06|43|2|C/In
2023-10-12 10:19:43|43|4|C/In
2023-10-12 11:07:16|43|2|C/In
2023-10-12 17:01:37|43|4|C/In
2023-10-13 08:37:16|43|2|C/In
2023-10-13 09:50:41|43|4|C/In
2023-10-13 09:56:01|43|2|C/In
2023-10-13 12:49:16|43|2|C/In
2023-10-13 12:54:06|43|4|C/In
2023-10-13 14:21:17|43|2|C/In
2023-10-13 14:24:55|43|4|C/In
2023-10-13 16:33:30|43|4|C/In
2023-10-13 16:38:50|43|2|C/In
2023-10-13 17:03:00|43|4|C/In
2023-10-16 08:48:35|43|2|C/In
2023-10-16 10:07:31|43|4|C/In
2023-10-16 10:09:58|43|2|C/In
2023-10-16 12:38:50|43|4|C/In
2023-10-16 13:38:39|43|2|C/In
2023-10-16 17:11:20|43|4|C/In
2023-10-17 08:18:00|43|2|C/In
2023-10-17 09:08:50|43|4|C/In
2023-10-17 09:11:20|43|2|C/In
2023-10-17 17:01:41|43|4|C/In
2023-10-18 08:12:52|43|2|C/In
2023-10-18 09:08:21|43|4|C/In
2023-10-18 09:12:00|43|2|C/In
2023-10-18 13:05:17|43|2|C/In
2023-10-18 13:11:56|43|4|C/In
2023-10-18 13:28:58|43|4|C/In
2023-10-18 13:47:48|43|2|C/In
2023-10-18 17:01:39|43|4|C/In
2023-10-19 08:07:55|43|2|C/In
2023-10-19 09:16:29|43|4|C/In
2023-10-19 09:19:47|43|2|C/In
2023-10-19 17:02:03|43|4|C/In
2023-10-20 14:12:14|43|2|C/In
2023-10-20 17:00:36|43|4|C/In
2023-10-23 08:16:04|43|2|C/In
2023-10-23 09:43:09|43|4|C/In
2023-10-23 09:45:34|43|2|C/In
2023-10-23 09:55:15|43|2|C/In
2023-10-23 09:57:50|43|4|C/In
2023-10-23 17:06:50|43|4|C/In
2023-10-24 08:40:21|43|2|C/In
2023-10-24 12:39:40|43|4|C/In
2023-10-24 13:45:12|43|2|C/In
2023-10-24 17:08:23|43|4|C/In
2023-10-25 08:19:00|43|2|C/In
2023-10-25 09:10:51|43|4|C/In
2023-10-25 09:42:04|43|2|C/In
2023-10-25 17:05:56|43|4|C/In
2023-10-26 08:44:39|43|2|C/In
2023-10-26 13:20:09|43|4|C/In
2023-10-26 13:21:47|43|2|C/In
2023-10-26 13:49:31|43|4|C/In
2023-10-26 13:59:18|43|2|C/In
2023-10-26 17:07:08|43|4|C/In
2023-10-27 08:23:26|43|2|C/In
2023-10-27 08:53:24|43|4|OverTime O
2023-10-27 09:01:35|43|2|C/In
2023-10-27 17:07:06|43|4|C/Out
2023-10-30 08:15:07|43|2|C/In
2023-10-30 09:49:19|43|4|C/Out
2023-10-30 10:01:53|43|2|C/In
2023-10-30 12:35:15|43|4|C/Out
2023-10-30 14:10:19|43|2|C/In
2023-10-30 17:06:38|43|4|C/Out
2023-10-31 08:50:01|43|2|C/In
2023-10-31 12:51:31|43|4|C/Out
2023-10-31 13:53:15|43|2|C/In
2023-10-31 17:06:28|43|4|C/Out
2023-10-02 09:23:36|44|2|C/In
2023-10-02 09:44:00|44|4|C/In
2023-10-02 09:50:53|44|2|C/In
2023-10-02 11:23:16|44|2|C/In
2023-10-02 11:26:29|44|4|C/In
2023-10-02 12:38:35|44|4|C/In
2023-10-02 13:14:16|44|2|C/In
2023-10-02 13:45:50|44|4|C/In
2023-10-02 13:47:00|44|2|C/In
2023-10-02 16:01:03|44|2|C/In
2023-10-02 16:03:23|44|4|C/In
2023-10-02 17:46:26|44|4|C/In
2023-10-02 17:53:21|44|2|C/In
2023-10-02 19:00:46|44|4|C/In
2023-10-03 07:48:31|44|2|C/In
2023-10-03 08:02:13|44|4|C/In
2023-10-03 08:25:36|44|2|C/In
2023-10-03 08:51:50|44|4|C/In
2023-10-03 08:56:24|44|2|C/In
2023-10-03 10:54:22|44|4|C/In
2023-10-03 10:57:18|44|2|C/In
2023-10-03 12:34:22|44|4|C/In
2023-10-03 13:37:48|44|2|C/In
2023-10-03 16:50:56|44|2|C/In
2023-10-03 16:54:10|44|4|C/In
2023-10-03 18:24:58|44|4|C/In
2023-10-04 09:49:02|44|2|C/In
2023-10-04 11:38:42|44|2|C/In
2023-10-04 11:41:13|44|4|C/In
2023-10-04 12:46:51|44|4|C/In
2023-10-04 12:54:52|44|2|C/In
2023-10-04 13:30:36|44|2|C/In
2023-10-04 13:33:20|44|4|C/In
2023-10-04 16:11:58|44|4|C/In
2023-10-04 16:14:01|44|2|C/In
2023-10-04 18:30:23|44|4|C/In
2023-10-05 09:08:19|44|2|C/In
2023-10-05 09:31:50|44|4|C/In
2023-10-05 09:44:17|44|2|C/In
2023-10-05 10:55:57|44|2|C/In
2023-10-05 10:58:51|44|4|C/In
2023-10-05 12:56:05|44|4|C/In
2023-10-05 13:34:20|44|2|C/In
2023-10-05 13:53:59|44|2|C/In
2023-10-05 13:55:38|44|4|C/In
2023-10-05 15:57:43|44|2|C/In
2023-10-05 16:02:05|44|4|C/In
2023-10-05 17:29:37|44|2|C/In
2023-10-05 17:36:59|44|4|C/In
2023-10-05 17:43:55|44|4|C/In
2023-10-05 17:46:20|44|2|C/In
2023-10-05 18:18:31|44|2|C/In
2023-10-05 18:25:50|44|4|C/In
2023-10-05 18:26:42|44|4|C/In
2023-10-06 10:07:28|44|2|C/In
2023-10-06 11:18:29|44|4|C/In
2023-10-06 11:51:39|44|2|C/In
2023-10-06 12:42:22|44|4|C/In
2023-10-06 12:52:01|44|2|C/In
2023-10-06 13:14:19|44|2|C/In
2023-10-06 13:18:31|44|4|C/In
2023-10-06 13:49:57|44|2|C/In
2023-10-06 13:53:11|44|4|C/In
2023-10-06 16:11:18|44|2|C/In
2023-10-06 18:19:26|44|4|C/In
2023-10-09 09:26:32|44|2|C/In
2023-10-09 11:12:30|44|2|C/In
2023-10-09 11:15:22|44|4|C/In
2023-10-09 12:54:56|44|4|C/In
2023-10-09 13:08:21|44|2|C/In
2023-10-09 13:33:05|44|4|C/In
2023-10-09 13:43:29|44|2|C/In
2023-10-09 15:46:05|44|4|C/In
2023-10-09 15:46:12|44|4|C/In
2023-10-09 15:58:09|44|2|C/In
2023-10-09 17:12:58|44|2|C/In
2023-10-09 17:18:48|44|4|C/In
2023-10-09 18:16:59|44|4|C/In
2023-10-10 09:29:34|44|2|C/In
2023-10-10 10:08:25|44|4|C/In
2023-10-10 10:20:02|44|2|C/In
2023-10-10 12:36:41|44|4|C/In
2023-10-10 13:40:47|44|2|C/In
2023-10-10 14:46:19|44|2|C/In
2023-10-10 14:53:08|44|4|C/In
2023-10-10 16:45:27|44|2|C/In
2023-10-10 16:47:22|44|4|C/In
2023-10-10 18:35:10|44|4|C/In
2023-10-11 09:41:07|44|2|C/In
2023-10-11 11:07:42|44|4|C/In
2023-10-11 11:09:26|44|2|C/In
2023-10-11 13:01:37|44|4|C/In
2023-10-11 13:15:26|44|2|C/In
2023-10-11 15:02:31|44|2|C/In
2023-10-11 15:04:44|44|4|C/In
2023-10-11 16:05:17|44|2|C/In
2023-10-11 16:07:43|44|4|C/In
2023-10-11 18:19:14|44|4|C/In
2023-10-11 18:25:20|44|2|C/In
2023-10-11 19:48:52|44|4|C/In
2023-10-12 09:55:28|44|2|C/In
2023-10-12 11:04:03|44|2|C/In
2023-10-12 11:07:07|44|4|C/In
2023-10-12 13:05:56|44|4|C/In
2023-10-12 13:51:16|44|2|C/In
2023-10-12 17:27:03|44|2|C/In
2023-10-12 17:27:56|44|4|C/In
2023-10-12 18:30:16|44|2|C/In
2023-10-12 18:37:49|44|4|C/In
2023-10-12 18:38:25|44|4|C/In
2023-10-17 09:13:30|44|2|C/In
2023-10-17 11:03:47|44|4|C/In
2023-10-17 13:40:26|44|2|C/In
2023-10-17 16:39:26|44|4|C/In
2023-10-17 16:54:15|44|2|C/In
2023-10-17 18:58:07|44|4|C/In
2023-10-18 08:58:09|44|2|C/In
2023-10-18 10:57:13|44|2|C/In
2023-10-18 10:58:33|44|4|C/In
2023-10-18 12:41:15|44|4|C/In
2023-10-18 14:05:35|44|2|C/In
2023-10-18 16:41:39|44|4|C/In
2023-10-18 16:51:19|44|2|C/In
2023-10-18 19:17:43|44|4|C/In
2023-10-19 09:03:41|44|2|C/In
2023-10-19 10:20:31|44|4|C/In
2023-10-19 10:23:22|44|2|C/In
2023-10-19 12:35:29|44|4|C/In
2023-10-19 14:08:51|44|2|C/In
2023-10-19 16:27:03|44|4|C/In
2023-10-19 16:33:47|44|2|C/In
2023-10-19 18:25:33|44|2|C/In
2023-10-19 18:29:24|44|4|C/In
2023-10-19 20:01:26|44|4|C/In
2023-10-23 09:06:54|44|2|C/In
2023-10-23 09:55:19|44|2|C/In
2023-10-23 10:00:18|44|4|C/In
2023-10-23 11:35:14|44|2|C/In
2023-10-23 11:37:11|44|4|C/In
2023-10-23 13:12:54|44|4|C/In
2023-10-23 13:39:18|44|2|C/In
2023-10-23 15:17:47|44|2|C/In
2023-10-23 15:21:26|44|4|C/In
2023-10-23 16:49:09|44|4|C/In
2023-10-23 17:02:30|44|2|C/In
2023-10-23 18:25:43|44|4|C/In
2023-10-25 08:53:09|44|2|C/In
2023-10-25 09:10:54|44|4|C/In
2023-10-25 09:42:00|44|2|C/In
2023-10-25 11:52:50|44|4|C/In
2023-10-25 11:58:07|44|2|C/In
2023-10-25 12:46:16|44|4|C/In
2023-10-25 13:41:03|44|2|C/In
2023-10-25 13:56:30|44|4|C/In
2023-10-25 13:57:52|44|2|C/In
2023-10-25 14:03:05|44|4|C/In
2023-10-25 14:13:08|44|2|C/In
2023-10-25 14:16:30|44|4|C/In
2023-10-25 14:28:16|44|2|C/In
2023-10-25 15:54:44|44|4|C/In
2023-10-25 15:59:13|44|2|C/In
2023-10-25 18:17:28|44|4|C/In
2023-10-25 18:21:22|44|2|C/In
2023-10-25 18:57:52|44|4|C/In
2023-10-26 09:32:04|44|2|C/In
2023-10-26 09:40:12|44|4|C/In
2023-10-26 10:05:48|44|2|C/In
2023-10-26 10:59:10|44|4|C/In
2023-10-26 11:02:57|44|2|C/In
2023-10-26 12:41:28|44|4|C/In
2023-10-26 14:05:41|44|2|C/In
2023-10-26 15:54:21|44|4|C/In
2023-10-26 15:58:14|44|2|C/In
2023-10-26 17:03:44|44|4|C/In
2023-10-26 17:08:19|44|2|C/In
2023-10-26 18:44:52|44|4|C/In
2023-10-27 08:48:54|44|2|C/In
2023-10-27 08:52:27|44|4|OverTime O
2023-10-27 09:22:57|44|2|C/In
2023-10-27 11:20:29|44|4|OverTime O
2023-10-27 11:26:04|44|2|C/In
2023-10-27 12:36:26|44|4|OverTime O
2023-10-27 13:51:54|44|2|C/In
2023-10-27 14:37:32|44|4|OverTime O
2023-10-27 14:46:25|44|2|C/In
2023-10-27 16:33:16|44|4|C/Out
2023-10-27 16:52:17|44|2|C/In
2023-10-27 18:08:24|44|4|C/Out
2023-10-27 18:13:42|44|2|C/In
2023-10-27 19:16:12|44|4|C/Out
2023-10-31 09:16:55|44|2|C/In
2023-10-31 11:07:42|44|4|C/Out
2023-10-31 11:14:45|44|2|C/In
2023-10-31 12:30:42|44|4|C/Out
2023-10-31 14:41:20|44|2|C/In
2023-10-31 16:13:47|44|4|C/Out
2023-10-31 16:26:14|44|2|C/In
2023-10-31 18:38:44|44|4|C/Out
2023-10-02 08:28:13|85|2|C/In
2023-10-02 10:28:04|85|2|C/In
2023-10-02 10:32:00|85|4|C/In
2023-10-02 12:51:58|85|4|C/In
2023-10-02 13:22:28|85|2|C/In
2023-10-02 15:52:25|85|2|C/In
2023-10-02 15:54:31|85|4|C/In
2023-10-02 18:24:40|85|4|C/In
2023-10-03 08:18:36|85|2|C/In
2023-10-03 10:16:25|85|2|C/In
2023-10-03 10:18:44|85|4|C/In
2023-10-03 13:17:46|85|4|C/In
2023-10-03 13:39:30|85|2|C/In
2023-10-03 17:35:07|85|2|C/In
2023-10-03 17:39:38|85|4|C/In
2023-10-03 18:59:35|85|4|C/In
2023-10-05 08:21:56|85|2|C/In
2023-10-05 10:25:04|85|2|C/In
2023-10-05 10:29:09|85|4|C/In
2023-10-05 12:31:47|85|4|C/In
2023-10-05 13:47:53|85|2|C/In
2023-10-05 15:45:21|85|2|C/In
2023-10-05 15:48:34|85|4|C/In
2023-10-05 18:21:56|85|4|C/In
2023-10-06 08:20:00|85|2|C/In
2023-10-06 10:45:02|85|2|C/In
2023-10-06 10:48:29|85|4|C/In
2023-10-06 13:17:18|85|2|C/In
2023-10-06 13:19:35|85|4|C/In
2023-10-06 13:29:16|85|4|C/In
2023-10-06 13:39:33|85|2|C/In
2023-10-06 15:53:24|85|2|C/In
2023-10-06 15:58:16|85|4|C/In
2023-10-06 18:20:19|85|4|C/In
2023-10-09 08:23:02|85|2|C/In
2023-10-09 09:49:59|85|2|C/In
2023-10-09 09:53:58|85|4|C/In
2023-10-09 12:57:34|85|4|C/In
2023-10-09 13:34:59|85|2|C/In
2023-10-09 15:00:27|85|2|C/In
2023-10-09 15:04:47|85|4|C/In
2023-10-09 16:49:24|85|4|C/In
2023-10-09 16:49:39|85|2|C/In
2023-10-09 18:36:50|85|4|C/In
2023-10-10 08:33:26|85|2|C/In
2023-10-10 11:03:54|85|2|C/In
2023-10-10 11:08:32|85|4|C/In
2023-10-10 12:58:51|85|4|C/In
2023-10-10 13:23:49|85|2|C/In
2023-10-10 16:20:58|85|2|C/In
2023-10-10 16:25:03|85|4|C/In
2023-10-10 19:02:44|85|4|C/In
2023-10-11 08:22:27|85|2|C/In
2023-10-11 09:22:41|85|2|C/In
2023-10-11 09:24:47|85|4|C/In
2023-10-11 12:47:27|85|4|C/In
2023-10-11 13:20:23|85|2|C/In
2023-10-11 15:02:27|85|2|C/In
2023-10-11 15:03:58|85|4|C/In
2023-10-11 17:35:07|85|2|C/In
2023-10-11 17:39:24|85|4|C/In
2023-10-11 18:36:30|85|4|C/In
2023-10-12 08:19:57|85|2|C/In
2023-10-12 10:06:31|85|2|C/In
2023-10-12 10:10:32|85|4|C/In
2023-10-12 12:54:41|85|4|C/In
2023-10-12 13:31:49|85|2|C/In
2023-10-12 15:16:48|85|2|C/In
2023-10-12 15:21:04|85|4|C/In
2023-10-12 17:28:18|85|2|C/In
2023-10-12 17:31:05|85|4|C/In
2023-10-12 18:48:01|85|4|C/In
2023-10-13 08:26:05|85|2|C/In
2023-10-13 10:09:09|85|2|C/In
2023-10-13 10:13:26|85|4|C/In
2023-10-13 13:10:07|85|4|C/In
2023-10-13 13:32:16|85|2|C/In
2023-10-13 13:45:13|85|4|C/In
2023-10-13 13:54:45|85|2|C/In
2023-10-13 16:07:47|85|2|C/In
2023-10-13 16:12:04|85|4|C/In
2023-10-13 18:40:59|85|4|C/In
2023-10-13 18:42:30|85|2|C/In
2023-10-13 18:51:18|85|4|C/In
2023-10-16 08:24:58|85|2|C/In
2023-10-16 10:23:03|85|2|C/In
2023-10-16 10:27:11|85|4|C/In
2023-10-16 12:55:09|85|2|C/In
2023-10-16 12:57:34|85|4|C/In
2023-10-16 13:04:19|85|4|C/In
2023-10-16 13:26:18|85|2|C/In
2023-10-16 16:15:13|85|2|C/In
2023-10-16 16:18:51|85|4|C/In
2023-10-16 18:23:40|85|4|C/In
2023-10-17 08:38:52|85|2|C/In
2023-10-17 10:18:44|85|2|C/In
2023-10-17 10:20:05|85|4|C/In
2023-10-17 12:48:51|85|4|C/In
2023-10-17 13:14:01|85|2|C/In
2023-10-17 15:39:37|85|2|C/In
2023-10-17 15:43:39|85|4|C/In
2023-10-17 18:42:23|85|4|C/In
2023-10-18 08:20:17|85|2|C/In
2023-10-18 10:40:27|85|2|C/In
2023-10-18 10:44:36|85|4|C/In
2023-10-18 13:03:24|85|4|C/In
2023-10-18 13:44:30|85|2|C/In
2023-10-18 15:56:36|85|2|C/In
2023-10-18 16:00:46|85|4|C/In
2023-10-18 16:39:35|85|2|C/In
2023-10-18 16:41:40|85|4|C/In
2023-10-18 18:27:03|85|4|C/In
2023-10-19 08:25:14|85|2|C/In
2023-10-19 10:23:24|85|2|C/In
2023-10-19 10:27:01|85|4|C/In
2023-10-19 12:32:27|85|4|C/In
2023-10-19 12:41:38|85|2|C/In
2023-10-19 12:52:33|85|4|C/In
2023-10-19 13:03:40|85|2|C/In
2023-10-19 15:27:47|85|2|C/In
2023-10-19 15:31:41|85|4|C/In
2023-10-19 17:10:53|85|2|C/In
2023-10-19 17:14:54|85|4|C/In
2023-10-19 19:10:42|85|4|C/In
2023-10-20 08:23:34|85|2|C/In
2023-10-20 09:52:49|85|2|C/In
2023-10-20 09:56:37|85|4|C/In
2023-10-20 12:56:57|85|4|C/In
2023-10-20 13:34:59|85|2|C/In
2023-10-20 16:41:50|85|2|C/In
2023-10-20 16:43:47|85|4|C/In
2023-10-20 18:57:48|85|4|C/In
2023-10-23 08:30:47|85|2|C/In
2023-10-23 10:22:56|85|2|C/In
2023-10-23 10:24:06|85|4|C/In
2023-10-23 13:03:40|85|4|C/In
2023-10-23 13:33:06|85|2|C/In
2023-10-23 16:01:27|85|4|C/In
2023-10-23 16:06:44|85|2|C/In
2023-10-23 18:44:00|85|4|C/In
2023-10-24 08:36:32|85|2|C/In
2023-10-24 10:39:03|85|4|C/In
2023-10-24 10:46:03|85|2|C/In
2023-10-24 12:56:59|85|4|C/In
2023-10-24 14:03:35|85|2|C/In
2023-10-24 16:10:30|85|4|C/In
2023-10-24 16:15:11|85|2|C/In
2023-10-24 18:07:39|85|4|C/In
2023-10-25 08:37:24|85|2|C/In
2023-10-25 10:44:16|85|4|C/In
2023-10-25 10:48:12|85|2|C/In
2023-10-25 13:03:01|85|4|C/In
2023-10-25 13:37:36|85|2|C/In
2023-10-25 16:14:02|85|4|C/In
2023-10-25 16:21:51|85|2|C/In
2023-10-25 18:50:05|85|4|C/In
2023-10-26 08:37:03|85|2|C/In
2023-10-26 10:39:18|85|4|C/In
2023-10-26 10:44:05|85|2|C/In
2023-10-26 13:00:16|85|4|C/In
2023-10-26 14:03:50|85|2|C/In
2023-10-26 16:10:08|85|4|C/In
2023-10-26 16:13:22|85|2|C/In
2023-10-26 18:42:32|85|4|C/In
2023-10-27 08:38:26|85|2|C/In
2023-10-27 10:39:26|85|4|OverTime O
2023-10-27 10:43:42|85|2|C/In
2023-10-27 12:36:11|85|4|OverTime O
2023-10-27 13:42:11|85|2|C/In
2023-10-27 16:25:24|85|4|C/Out
2023-10-27 16:28:12|85|2|C/In
2023-10-27 18:49:52|85|4|C/Out
2023-10-30 08:56:36|85|2|C/In
2023-10-30 10:32:26|85|4|C/Out
2023-10-30 10:35:45|85|2|C/In
2023-10-30 13:03:15|85|4|C/Out
2023-10-30 13:46:23|85|2|C/In
2023-10-30 16:11:57|85|4|C/Out
2023-10-30 16:14:43|85|2|C/In
2023-10-30 18:27:26|85|4|C/Out
2023-10-31 09:00:54|85|2|C/In
2023-10-31 10:37:06|85|4|C/Out
2023-10-31 10:42:09|85|2|C/In
2023-10-31 13:15:18|85|4|C/Out
2023-10-31 14:05:16|85|2|C/In
2023-10-31 16:41:14|85|4|C/Out
2023-10-31 16:46:34|85|2|C/In
2023-10-31 18:45:03|85|4|C/Out
2023-10-10 07:11:36|87|2|C/In
2023-10-10 18:35:41|87|4|C/In
2023-10-31 07:34:35|87|2|C/In
2023-10-31 12:47:03|87|4|C/Out
2023-10-31 14:16:01|87|2|C/In
2023-10-31 18:39:38|87|4|C/Out
2023-10-25 08:29:19|91|2|C/In
2023-10-25 08:42:32|91|4|C/In
2023-10-31 08:20:21|91|4|C/Out
2023-10-03 08:44:01|95|2|C/In
2023-10-03 13:09:24|95|4|C/In
2023-10-03 14:07:29|95|2|C/In
2023-10-03 17:04:58|95|4|C/In
2023-10-05 08:38:53|95|2|C/In
2023-10-05 12:49:17|95|4|C/In
2023-10-05 13:00:05|95|2|C/In
2023-10-05 17:01:13|95|4|C/In
2023-10-10 08:49:25|95|2|C/In
2023-10-10 09:08:52|95|4|C/In
2023-10-10 09:46:38|95|2|C/In
2023-10-10 17:31:21|95|4|C/In
2023-10-11 08:49:01|95|2|C/In
2023-10-11 12:38:47|95|4|C/In
2023-10-11 12:53:55|95|2|C/In
2023-10-11 17:05:32|95|4|C/In
2023-10-12 08:32:15|95|2|C/In
2023-10-12 09:50:37|95|2|C/In
2023-10-12 09:51:26|95|4|C/In
2023-10-12 13:49:51|95|4|C/In
2023-10-12 13:55:06|95|2|C/In
2023-10-12 17:35:04|95|4|C/In
2023-10-17 08:15:03|95|2|C/In
2023-10-17 08:37:23|95|4|C/In
2023-10-17 08:51:36|95|2|C/In
2023-10-17 13:46:21|95|4|C/In
2023-10-17 13:51:39|95|2|C/In
2023-10-17 17:05:34|95|4|C/In
2023-10-18 08:17:19|95|2|C/In
2023-10-18 12:52:45|95|4|C/In
2023-10-18 13:48:51|95|2|C/In
2023-10-18 17:01:15|95|4|C/In
2023-10-19 08:31:47|95|2|C/In
2023-10-19 10:54:27|95|4|C/In
2023-10-19 11:02:12|95|2|C/In
2023-10-19 17:04:37|95|4|C/In
2023-10-24 08:35:51|95|2|C/In
2023-10-24 12:47:13|95|4|C/In
2023-10-24 13:05:57|95|2|C/In
2023-10-24 17:12:43|95|4|C/In
2023-10-25 08:56:24|95|2|C/In
2023-10-25 10:17:43|95|4|C/In
2023-10-25 10:32:35|95|2|C/In
2023-10-25 12:59:47|95|4|C/In
2023-10-25 14:11:10|95|2|C/In
2023-10-25 17:06:36|95|4|C/In
2023-10-26 08:55:11|95|2|C/In
2023-10-26 13:39:43|95|4|C/In
2023-10-26 13:55:40|95|2|C/In
2023-10-26 16:19:51|95|4|C/In
2023-10-31 08:38:24|95|2|C/In
2023-10-31 12:47:06|95|4|C/Out
2023-10-31 14:16:04|95|2|C/In
2023-10-31 17:09:46|95|4|C/Out
2023-10-02 07:33:20|104|2|C/In
2023-10-02 07:41:40|104|4|C/In
2023-10-02 08:01:44|104|2|C/In
2023-10-02 10:14:52|104|2|C/In
2023-10-02 10:16:31|104|4|C/In
2023-10-02 11:10:59|104|4|C/In
2023-10-02 13:19:50|104|2|C/In
2023-10-02 13:21:11|104|4|C/In
2023-10-02 16:05:38|104|2|C/In
2023-10-02 16:08:02|104|4|C/In
2023-10-02 18:40:01|104|4|C/In
2023-10-03 07:38:51|104|2|C/In
2023-10-03 07:47:36|104|4|C/In
2023-10-03 08:14:08|104|2|C/In
2023-10-03 09:03:34|104|2|C/In
2023-10-03 09:03:36|104|4|C/In
2023-10-03 11:11:27|104|2|C/In
2023-10-03 11:13:05|104|4|C/In
2023-10-03 12:32:44|104|4|C/In
2023-10-03 14:15:14|104|2|C/In
2023-10-03 15:57:39|104|2|C/In
2023-10-03 16:01:15|104|4|C/In
2023-10-03 16:43:23|104|4|C/In
2023-10-03 16:46:28|104|2|C/In
2023-10-03 18:06:50|104|4|C/In
2023-10-04 07:04:10|104|2|C/In
2023-10-04 07:13:21|104|4|C/In
2023-10-04 07:46:52|104|2|C/In
2023-10-04 09:09:07|104|2|C/In
2023-10-04 09:10:34|104|4|C/In
2023-10-04 11:09:06|104|2|C/In
2023-10-04 11:10:16|104|4|C/In
2023-10-04 12:38:37|104|4|C/In
2023-10-04 12:52:12|104|2|C/In
2023-10-04 13:34:03|104|4|C/In
2023-10-04 13:41:53|104|2|C/In
2023-10-04 15:58:29|104|2|C/In
2023-10-04 16:00:50|104|4|C/In
2023-10-04 18:00:49|104|4|C/In
2023-10-05 08:46:44|104|2|C/In
2023-10-05 09:43:24|104|2|C/In
2023-10-05 09:46:00|104|4|C/In
2023-10-05 11:02:45|104|2|C/In
2023-10-05 11:05:00|104|4|C/In
2023-10-05 13:04:10|104|4|C/In
2023-10-05 13:29:14|104|2|C/In
2023-10-05 15:26:23|104|2|C/In
2023-10-05 15:28:09|104|4|C/In
2023-10-05 18:27:53|104|4|C/In
2023-10-06 07:53:05|104|2|C/In
2023-10-06 09:30:31|104|2|C/In
2023-10-06 09:33:43|104|4|C/In
2023-10-06 11:55:54|104|2|C/In
2023-10-06 11:57:25|104|4|C/In
2023-10-06 13:01:34|104|4|C/In
2023-10-06 13:34:14|104|2|C/In
2023-10-06 15:51:01|104|2|C/In
2023-10-06 15:53:42|104|4|C/In
2023-10-06 18:03:35|104|4|C/In
2023-10-09 08:13:01|104|2|C/In
2023-10-09 09:34:14|104|2|C/In
2023-10-09 09:36:45|104|4|C/In
